60000379	1531	Tsuguwa IV - Moon 15 - Ytiri Storage
60000382	1531	Otanuomi IV - Moon 5 - Ytiri Storage
60000385	1531	Vouskiaho IV - Moon 1 - Ytiri Storage
60000388	1531	Vouskiaho VI - Moon 14 - Ytiri Storage
60000391	1531	Otanuomi VI - Moon 9 - Ytiri Storage
60000394	1531	Ikuchi VI - Moon 15 - Ytiri Storage
60000397	1531	Ohmahailen IV - Moon 2 - Ytiri Storage
60000400	1531	Hirtamon VI - Moon 6 - Ytiri Storage
60000403	1531	Ikuchi VI - Moon 6 - Ytiri Storage
60000406	1531	Iivinen X - Moon 2 - Ytiri Storage
60000409	1531	Hatakani VIII - Moon 17 - Ytiri Storage
60000412	1531	Hatakani VIII - Moon 11 - Ytiri Storage
60000415	1531	Iivinen VIII - Moon 8 - Ytiri Storage
60000418	1531	Oichiya VII - Moon 6 - Ytiri Storage
60000421	1531	Saila VII - Moon 15 - Ytiri Storage
60000424	1531	Aramachi II - Moon 2 - Ytiri Storage
60000427	1531	Isenairos VII - Moon 4 - Ytiri Storage
60000430	4023	Suroken VII - Moon 2 - Hyasyoda Corporation Mineral Reserve
60000433	4023	Kusomonmon VI - Moon 4 - Hyasyoda Corporation Mining Outpost
60000436	4023	Kusomonmon IV - Moon 4 - Hyasyoda Corporation Mining Outpost
60000439	4023	Isikesu IV - Moon 14 - Hyasyoda Corporation Mining Outpost
60000442	4023	Isikesu IV - Moon 7 - Hyasyoda Corporation Mineral Reserve
60000445	4023	Kusomonmon VI - Moon 24 - Hyasyoda Corporation Mining Outpost
60000448	4024	Urlen VII - Moon 6 - Hyasyoda Corporation Refinery
60000451	4024	Jita IV - Moon 6 - Hyasyoda Corporation Refinery
60000454	4023	Niyabainen VIII - Moon 16 - Hyasyoda Corporation Mineral Reserve
60000457	4023	Niyabainen IX - Moon 21 - Hyasyoda Corporation Mining Outpost
60000460	4023	Niyabainen IX - Moon 8 - Hyasyoda Corporation Mineral Reserve
60000463	4024	Jita VI - Hyasyoda Corporation Refinery
60000466	4023	Umokka X - Moon 21 - Hyasyoda Corporation Mining Outpost
60000469	4023	Umokka VI - Moon 2 - Hyasyoda Corporation Mining Outpost
60000472	4024	Ruvas VI - Moon 10 - Hyasyoda Corporation Refinery
60000475	4023	Airkio IX - Moon 14 - Hyasyoda Corporation Mineral Reserve
60000478	4023	Umokka VII - Moon 9 - Hyasyoda Corporation Mining Outpost
60000481	4023	Airkio IX - Moon 1 - Hyasyoda Corporation Mineral Reserve
60000484	4023	Ohkunen V - Moon 19 - Hyasyoda Corporation Mining Outpost
60000487	4023	Wirashoda VII - Moon 5 - Hyasyoda Corporation Mining Outpost
60000490	4023	Wirashoda V - Hyasyoda Corporation Mining Outpost
60000493	4023	Eruka V - Moon 5 - Hyasyoda Corporation Mining Outpost
60000496	4023	Uchoshi XI - Moon 12 - Hyasyoda Corporation Mineral Reserve
60000499	4023	Eruka VIII - Moon 18 - Hyasyoda Corporation Mining Outpost
60000502	4023	Abagawa IV - Moon 2 - Hyasyoda Corporation Mineral Reserve
60000505	4024	Jakanerva IV - Moon 4 - Hyasyoda Corporation Refinery
60000508	4024	Gekutami III - Hyasyoda Corporation Refinery
60000511	4023	Gekutami V - Hyasyoda Corporation Mineral Reserve
60000514	4023	Hampinen V - Moon 1 - Hyasyoda Corporation Mineral Reserve
60000517	4024	Jakanerva II - Moon 13 - Hyasyoda Corporation Refinery
60000520	4023	Uminas IV - Moon 1 - Hyasyoda Corporation Mining Outpost
60000523	4023	Nuken VII - Moon 20 - Hyasyoda Corporation Mining Outpost
60000526	4023	Wuos V - Moon 1 - Hyasyoda Corporation Mining Outpost
60000529	4023	Airaken VI - Moon 3 - Hyasyoda Corporation Mineral Reserve
60000532	4023	Uminas VI - Moon 6 - Hyasyoda Corporation Mining Outpost
60000535	4023	Osmon IV - Moon 4 - Hyasyoda Corporation Mineral Reserve
60000538	4024	Hatakani VI - Moon 5 - Hyasyoda Corporation Refinery
60000541	4024	Hatakani VI - Moon 4 - Hyasyoda Corporation Refinery
60000544	4023	Iivinen X - Moon 10 - Hyasyoda Corporation Mineral Reserve
60000547	4024	Tennen VIII - Moon 4 - Hyasyoda Corporation Refinery
60000550	4023	Tennen VIII - Moon 13 - Hyasyoda Corporation Mineral Reserve
60000553	4023	Iivinen X - Moon 5 - Hyasyoda Corporation Mining Outpost
60000556	4023	Kaunokka IV - Hyasyoda Corporation Mining Outpost
60000559	4023	Kaunokka II - Moon 1 - Hyasyoda Corporation Mineral Reserve
60000562	4024	Oisio III - Moon 1 - Hyasyoda Corporation Refinery
60000565	4023	Venilen VIII - Moon 3 - Hyasyoda Corporation Mining Outpost
60000568	4023	Venilen VIII - Moon 8 - Hyasyoda Corporation Mining Outpost
60000571	4023	Venilen XI - Moon 14 - Hyasyoda Corporation Mining Outpost
60000574	4023	Vouskiaho III - Hyasyoda Corporation Mineral Reserve
60000577	4024	Kiainti VI - Moon 1 - Hyasyoda Corporation Refinery
60000580	4023	Vouskiaho VI - Moon 15 - Hyasyoda Corporation Mineral Reserve
60000583	4024	Otanuomi VI - Moon 7 - Hyasyoda Corporation Refinery
60000586	4024	Otanuomi V - Moon 16 - Hyasyoda Corporation Refinery
60000589	4024	Vouskiaho VIII - Moon 17 - Hyasyoda Corporation Refinery
60000592	4023	Dantumi IV - Moon 19 - Hyasyoda Corporation Mineral Reserve
60000595	4023	Kiskoken I - Hyasyoda Corporation Mining Outpost
60000598	4023	Ossa VII - Moon 5 - Hyasyoda Corporation Mineral Reserve
60000601	4024	Dantumi III - Hyasyoda Corporation Refinery
60000604	4023	Kiskoken VII - Moon 2 - Hyasyoda Corporation Mining Outpost
60000607	4024	Antiainen I - Hyasyoda Corporation Refinery
60000610	4023	Paara I - Deep Core Mining Inc. Mining Outpost
60000613	4023	Ono V - Moon 2 - Deep Core Mining Inc. Mining Outpost
60000616	4023	Ono VI - Moon 6 - Deep Core Mining Inc. Mining Outpost
60000619	4023	Kusomonmon V - Moon 14 - Deep Core Mining Inc. Mining Outpost
60000622	4024	Haatomo VI - Moon 16 - Deep Core Mining Inc. Refinery
60000625	4023	Kusomonmon V - Moon 20 - Deep Core Mining Inc. Mining Outpost
60000628	4023	Kaunokka VI - Moon 1 - Deep Core Mining Inc. Mineral Reserve
60000631	4024	Yria II - Moon 11 - Deep Core Mining Inc. Refinery
60000634	4023	Kaunokka III - Moon 1 - Deep Core Mining Inc. Mining Outpost
60000637	4023	Hogimo V - Moon 11 - Deep Core Mining Inc. Mining Outpost
60000640	4023	Hogimo IV - Deep Core Mining Inc. Mining Outpost
60000643	4023	Hogimo V - Moon 16 - Deep Core Mining Inc. Mining Outpost
60000646	4023	Hampinen V - Poksu Mineral Group Mining Outpost
60000649	4023	Saisio VIII - Moon 16 - Poksu Mineral Group Mineral Reserve
60000652	4023	Gekutami VI - Poksu Mineral Group Mineral Reserve
60000655	4024	Hampinen VII - Moon 11 - Poksu Mineral Group Refinery
60000658	4023	Ikao VIII - Moon 1 - Poksu Mineral Group Mineral Reserve
60000661	4023	Waira VIII - Moon 17 - Poksu Mineral Group Mineral Reserve
60000664	4023	Tintoh VI - Moon 1 - Poksu Mineral Group Mining Outpost
60000667	4023	Ikao VIII - Poksu Mineral Group Mineral Reserve
60000670	4023	Kusomonmon VI - Moon 20 - Poksu Mineral Group Mining Outpost
60000673	4023	Anttiri III - Poksu Mineral Group Mineral Reserve
60000676	4023	Anttiri V - Moon 18 - Poksu Mineral Group Mineral Reserve
60000679	4024	Suroken X - Moon 1 - Poksu Mineral Group Refinery
60000682	4023	New Caldari Prime - Moon 1 - Poksu Mineral Group Mineral Reserve
60000685	4023	Perimeter VII - Poksu Mineral Group Mineral Reserve
60000688	4023	New Caldari I (Matigu) - Poksu Mineral Group Mineral Reserve
60000691	4023	Niyabainen VII - Moon 2 - Poksu Mineral Group Mineral Reserve
60000694	4023	Tannolen VIII - Moon 14 - Poksu Mineral Group Mining Outpost
60000697	4023	Oto VIII - Moon 6 - Poksu Mineral Group Mining Outpost
60000700	4023	Eranakko III - Moon 6 - Poksu Mineral Group Mineral Reserve
60000703	4024	Hasmijaala X - Moon 1 - Poksu Mineral Group Refinery
60000706	4023	Kino V - Moon 3 - Poksu Mineral Group Mining Outpost
60000709	4023	Sotrentaira VI - Moon 11 - Poksu Mineral Group Mineral Reserve
60000712	4023	Kino IV - Moon 12 - Poksu Mineral Group Mining Outpost
60000715	4023	Raussinen IX - Moon 13 - Poksu Mineral Group Mining Outpost
60000718	4023	Isenairos VI - Poksu Mineral Group Mineral Reserve
60000721	4023	Motsu VI - Moon 13 - Poksu Mineral Group Mining Outpost
60000724	4023	Aramachi VII - Moon 8 - Poksu Mineral Group Mining Outpost
60000727	4023	Aramachi VI - Moon 6 - Poksu Mineral Group Mining Outpost
60000730	4024	Nonni III - Poksu Mineral Group Refinery
60000733	4023	Litiura VII - Moon 4 - Poksu Mineral Group Mineral Reserve
60000736	4023	Piak III - Moon 6 - Poksu Mineral Group Mineral Reserve
60000739	4024	Piak II - Poksu Mineral Group Refinery
60000742	4023	Hogimo V - Moon 7 - Poksu Mineral Group Mining Outpost
60000745	4023	Hogimo V - Moon 9 - Poksu Mineral Group Mining Outpost
60000748	4023	Huttaken VI - Moon 2 - Poksu Mineral Group Mineral Reserve
60000751	4024	Enderailen V - Poksu Mineral Group Refinery
60000754	4024	Veisto V - Moon 4 - Poksu Mineral Group Refinery
60000757	4024	Veisto V - Moon 5 - Poksu Mineral Group Refinery
60000760	4023	Funtanainen V - Poksu Mineral Group Mineral Reserve
60000763	4023	Sobaseki XIII - Moon 3 - Poksu Mineral Group Mineral Reserve
60000766	4023	Korama VI - Moon 10 - Minedrill Mining Outpost
60000769	4023	Isseras IV - Moon 1 - Minedrill Mineral Reserve
60000772	4024	Aakari I - Minedrill Refinery
60000775	4023	Aikantoh III - Minedrill Mining Outpost
60000778	4023	Aikantoh III - Moon 2 - Minedrill Mining Outpost
60000781	4023	Aikantoh VI - Moon 2 - Minedrill Mining Outpost
60000784	4023	Hentogaira I - Moon 13 - Minedrill Mineral Reserve
60000787	4024	Vasala VI - Moon 10 - Minedrill Refinery
60000790	4024	Hentogaira II - Moon 6 - Minedrill Refinery
60000793	4023	Kusomonmon IV - Moon 2 - Minedrill Mining Outpost
60000796	4023	Kusomonmon IV - Moon 6 - Minedrill Mining Outpost
60000799	4024	Juunigaishi XI - Moon 3 - Minedrill Refinery
60000802	4024	Uesuro II - Moon 1 - Minedrill Refinery
60000805	4023	Isie V - Minedrill Mining Outpost
60000808	4023	Oishami VII - Moon 12 - Minedrill Mining Outpost
60000811	4024	Airkio IX - Minedrill Refinery
60000814	4023	Airkio III - Moon 1 - Minedrill Mineral Reserve
60000817	4023	Umokka X - Moon 12 - Minedrill Mining Outpost
60000820	4024	Hakonen IX - Moon 16 - Minedrill Refinery
60000823	4023	Vuorrassi IV - Moon 2 - Minedrill Mineral Reserve
60000826	4024	Taisy III - Minedrill Refinery
60000829	4023	Motsu III - Minedrill Mineral Reserve
60000832	4023	Aramachi V - Moon 1 - Minedrill Mining Outpost
60000835	4023	Aramachi VI - Moon 4 - Minedrill Mining Outpost
60000838	4023	Hageken X - Moon 9 - Minedrill Mineral Reserve
60000841	4023	Isikemi IV - Moon 3 - Minedrill Mineral Reserve
60000844	4023	Sobaseki VI - Minedrill Mineral Reserve
60000847	4023	Oto VIII - Moon 4 - Minedrill Mining Outpost
60000850	4023	Hasmijaala VIII - Moon 4 - Minedrill Mineral Reserve
60000853	4023	Tannolen VI - Moon 7 - Minedrill Mining Outpost
60000856	1531	Haatomo VI - Moon 1 - Caldari Provisions Warehouse
60000859	1531	Kusomonmon VI - Moon 6 - Caldari Provisions Plantation
60000862	1531	Suroken XI - Caldari Provisions Plantation
60000865	4024	Juunigaishi X - Moon 3 - Caldari Provisions Food Packaging
60000868	1531	Uminas V - Moon 3 - Caldari Provisions Plantation
60000871	1531	Uminas VI - Moon 7 - Caldari Provisions Plantation
60000874	4024	Korsiki IV - Moon 16 - Caldari Provisions Food Packaging
60000877	1531	Nuken VI - Moon 12 - Caldari Provisions Plantation
60000880	1531	Halaima VII - Moon 6 - Caldari Provisions Warehouse
60000883	1531	Sankkasen VII - Moon 4 - Caldari Provisions Plantation
60000886	4024	Waira VIII - Moon 15 - Caldari Provisions Food Packaging
60000889	4024	Waira V - Moon 1 - Caldari Provisions Food Packaging
60000892	1531	Sobaseki X - Moon 15 - Caldari Provisions Warehouse
60000895	4024	Sobaseki IX - Moon 9 - Caldari Provisions Food Packaging
60000898	1531	Hageken X - Moon 20 - Caldari Provisions Warehouse
60000901	1531	Funtanainen II - Caldari Provisions Warehouse
60000904	1531	Ukkalen VII - Moon 1 - Caldari Provisions Plantation
60000907	1531	Soshin VII - Moon 4 - Caldari Provisions Plantation
60000910	1531	Ukkalen IV - Moon 1 - Caldari Provisions Plantation
60000913	1531	Onuse VII - Moon 21 - Caldari Provisions Plantation
60000916	1531	Maila VI - Moon 2 - Caldari Provisions Plantation
60000919	4024	Ikami VI - Moon 13 - Caldari Provisions Food Packaging
60000922	1531	Akora IX - Moon 12 - Caldari Provisions Plantation
60000925	1531	Maila IV - Caldari Provisions Warehouse
60000928	4024	Irjunen VI - Caldari Provisions Food Packaging
60000931	1531	Kaaputenen III - Moon 7 - Caldari Provisions Plantation
60000934	1531	Inari IX - Moon 7 - Caldari Provisions Plantation
60000937	1531	Kaaputenen V - Moon 16 - Caldari Provisions Plantation
60000940	4024	Haajinen XII - Moon 9 - Caldari Provisions Food Packaging
60000943	4024	Haajinen XII - Moon 19 - Caldari Provisions Food Packaging
60000946	4024	Torrinos V - Moon 10 - Caldari Provisions Food Packaging
60000949	1531	Isinokka VI - Moon 7 - Caldari Provisions Warehouse
60000952	1531	Kino VII - Moon 17 - Caldari Provisions Plantation
60000955	1531	Sotrentaira VI - Moon 3 - Caldari Provisions Warehouse
60000958	1531	Sotrentaira VI - Moon 5 - Caldari Provisions Plantation
60000961	1531	Kino VII - Moon 10 - Caldari Provisions Plantation
60000964	1531	Obe VI - Caldari Provisions Plantation
60000967	1531	Osaa IV - Moon 11 - Caldari Provisions Plantation
60000970	1531	Wirashoda VIII - Moon 5 - Caldari Provisions Plantation
60000973	4024	Uchoshi XI - Moon 4 - Caldari Provisions Food Packaging
60000976	4024	Nonni III - Moon 1 - Kaalakiota Corporation Factory
60000979	1531	Piak IV - Moon 14 - Kaalakiota Corporation Warehouse
60000982	4024	Nonni I - Kaalakiota Corporation Factory
60000985	4024	Nonni VI - Kaalakiota Corporation Factory
60000988	1529	Nonni IV - Kaalakiota Corporation Factory
60000991	1529	Nonni VI - Moon 1 - Kaalakiota Corporation Factory
60000994	1531	Ithar XI - Kaalakiota Corporation Warehouse
60000997	4024	Asrios VII - Moon 1 - Kaalakiota Corporation Factory
60001000	4024	Ithar VI - Moon 10 - Kaalakiota Corporation Factory
60001003	1531	Ithar VIII - Moon 16 - Kaalakiota Corporation Warehouse
60001006	1529	Shemah VII - Moon 10 - Kaalakiota Corporation Factory
60001009	1529	Asrios III - Kaalakiota Corporation Factory
60001012	4024	Ziona VII - Moon 1 - Kaalakiota Corporation Factory
60001015	1531	Ziona VII - Moon 3 - Kaalakiota Corporation Warehouse
60001018	1531	Ziona V - Moon 1 - Kaalakiota Corporation Warehouse
60001021	4024	Ziona VI - Moon 6 - Kaalakiota Corporation Factory
60001024	54	Sukirah IX - Moon 7 - Kaalakiota Corporation Research Center
60001027	1531	Ziona III - Moon 1 - Kaalakiota Corporation Warehouse
60001030	4024	Odebeinn V - Moon 5 - Kaalakiota Corporation Factory
60001033	1531	Frulegur IX - Moon 4 - Kaalakiota Corporation Warehouse
60001036	4024	Frulegur X - Moon 3 - Kaalakiota Corporation Factory
60001039	4024	Konora VI - Kaalakiota Corporation Factory
60001042	1531	Frulegur VIII - Moon 4 - Kaalakiota Corporation Warehouse
60001045	1529	Hodrold VIII - Moon 2 - Kaalakiota Corporation Factory
60001048	1531	Bania VI - Moon 11 - Kaalakiota Corporation Warehouse
60001051	4024	Agal I - Kaalakiota Corporation Factory
60001054	4024	Ebasez VIII - Moon 4 - Kaalakiota Corporation Factory
60001057	4024	Nasreri III - Moon 1 - Kaalakiota Corporation Factory
60001060	1529	Heorah VII - Moon 2 - Kaalakiota Corporation Factory
60001063	1529	Heorah VII - Kaalakiota Corporation Factory
60001066	4024	Goram V - Moon 3 - Kaalakiota Corporation Factory
60001069	4024	Tendhyes VIII - Kaalakiota Corporation Factory
60001072	4024	Ahrosseas VI - Moon 10 - Kaalakiota Corporation Factory
60001075	4024	Goram VIII - Moon 4 - Kaalakiota Corporation Factory
60001078	1529	Tividu IV - Moon 3 - Kaalakiota Corporation Factory
60001081	1529	Tividu III - Kaalakiota Corporation Factory
60001084	4024	Pimebeka X - Kaalakiota Corporation Factory
60001087	4024	Baviasi X - Moon 2 - Kaalakiota Corporation Factory
60001090	4024	Baviasi VI - Moon 3 - Kaalakiota Corporation Factory
60001093	4024	Hilaban III - Moon 3 - Kaalakiota Corporation Factory
60001096	1529	Tash-Murkon Prime II - Moon 1 - Kaalakiota Corporation Factory
60001099	1529	Baviasi II - Kaalakiota Corporation Factory
60001102	4024	Tongofur VII - Kaalakiota Corporation Factory
60001105	1531	Tongofur VIII - Kaalakiota Corporation Warehouse
60001108	4024	Gerek IV - Moon 8 - Kaalakiota Corporation Factory
60001111	4024	Ebasgerdur V - Moon 11 - Kaalakiota Corporation Factory
60001114	54	Ebodold X - Moon 17 - Kaalakiota Corporation Research Center
60001117	1529	Rokofur IX - Kaalakiota Corporation Factory
60001120	4024	Shafrak VIII - Moon 13 - Kaalakiota Corporation Factory
60001123	4024	Nalnifan II - Moon 8 - Kaalakiota Corporation Factory
60001126	4024	Getrenjesa IX - Moon 1 - Kaalakiota Corporation Factory
60001129	4024	Nalnifan VI - Moon 20 - Kaalakiota Corporation Factory
60001132	1529	Jerhesh VI - Moon 11 - Kaalakiota Corporation Factory
60001135	1529	Defsunun IX - Moon 18 - Kaalakiota Corporation Factory
60001138	1531	Brin VI - Moon 14 - Kaalakiota Corporation Warehouse
60001141	4024	Evati X - Moon 2 - Kaalakiota Corporation Factory
60001144	4024	Lasleinur IV - Moon 11 - Kaalakiota Corporation Factory
60001147	1531	Evati VII - Moon 1 - Kaalakiota Corporation Warehouse
60001150	1531	Evati IX - Moon 4 - Kaalakiota Corporation Warehouse
60001153	1529	Lasleinur VI - Moon 15 - Kaalakiota Corporation Factory
60001156	1531	Murini II - Moon 6 - Kaalakiota Corporation Warehouse
60001159	4024	Khafis X - Moon 2 - Kaalakiota Corporation Factory
60001162	4024	Askonak IV - Moon 15 - Kaalakiota Corporation Factory
60001165	1531	Dantan VI - Moon 3 - Kaalakiota Corporation Warehouse
60001168	1529	Kador Prime IX - Moon 2 - Kaalakiota Corporation Factory
60001171	1531	Khafis IX - Moon 7 - Kaalakiota Corporation Warehouse
60001174	4024	Lisudeh VI - Moon 2 - Kaalakiota Corporation Factory
60001177	1531	Lisudeh V - Moon 16 - Kaalakiota Corporation Warehouse
60001180	4024	Ohide VIII - Moon 6 - Kaalakiota Corporation Factory
60001183	4024	Lisudeh V - Moon 10 - Kaalakiota Corporation Factory
60001186	1531	Ohide VI - Moon 2 - Kaalakiota Corporation Warehouse
60001189	54	Eredan I - Kaalakiota Corporation Research Center
60001192	1531	Waskisen IX - Moon 11 - Kaalakiota Corporation Warehouse
60001195	1531	Sirppala I - Moon 1 - Kaalakiota Corporation Warehouse
60001198	1531	Irjunen IV - Kaalakiota Corporation Warehouse
60001201	1531	Sirppala IV - Moon 16 - Kaalakiota Corporation Warehouse
60001204	1529	Sirppala II - Moon 3 - Kaalakiota Corporation Factory
60001207	1529	Waskisen I - Moon 2 - Kaalakiota Corporation Factory
60001210	4024	Estene VI - Moon 17 - Kaalakiota Corporation Factory
60001213	1531	Nausschie IX - Kaalakiota Corporation Warehouse
60001216	4024	Dunraelare VIII - Moon 14 - Kaalakiota Corporation Factory
60001219	4024	Inghenges IV - Moon 5 - Kaalakiota Corporation Factory
